pair_id,customer_id,customer_text,brand_text,customer_tweet_id,brand_tweet_id,created_at
17820,455813,I honestly think @115888 should employ me purely on the basis of creating banging throwback Thursday playlists every week,@455813 Hi there! Our good friends @7997 are the best people to help you with this. Let us know if there's anything else we can help with /ME,1796220,1796219,Thu Oct 12 15:05:01 +0000 2017
30878,784819,@SpotifyCares can you check your DMs please? I’m locked out of my account,@784819 Hi Chelsea. We've just sent a DM your way. Let's carry on chatting there /JU,2815052,2815051,Sun Nov 26 14:51:15 +0000 2017
22313,614790,"@116130 I pay you monthly for music, and you delete it all. #AreYouFuckingSerious","@614790 Hi, sorry to hear that! Check out the steps under ""Downloads unexpectedly removed"" at https://t.co/38J7tFlIBF. They should help /GT",2078732,2078731,Mon Oct 09 15:56:54 +0000 2017
7443,311400,@SpotifyCares BTW @115888 still doesn't available in morocco https://t.co/AlCf42zRUy,@311400 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /KM,803212,803211,Sun Oct 08 10:11:24 +0000 2017
32938,817690,@115888 your app won't let me update my payment info so I can't pay for my premium or listen to any music,"@817690 Hey there, help's here! Could you shoot us a DM with the username and email address for your account? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",2963370,2963369,Wed Nov 29 20:58:45 +0000 2017
32016,806624,@117153 Can't connect! Neither on Wi-Fi or Network data!,"@806624 Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now. Let us know if not! /LP",2913873,2913871,Tue Nov 28 20:40:50 +0000 2017
10057,364806,@SpotifyCares Thanks. I've got it working. It's never seemed to work abroad before. Must be due to the WiFi.,"@364806 You're welcome! It's possible that some networks or firewalls are blocking some websites, so it might be the case. Glad to hear it's sorted now. For anything else, just give us a shout. https://t.co/uEkAlnxbzn /MU",1034900,1034902,Sat Nov 25 12:08:35 +0000 2017
6532,288507,Wish: there was a @115888 filter that excluded music made with a vocaliser,@288507 Hey Dave! Thanks for the feedback. We'll pass it on to the right team /AR,704974,704973,Fri Oct 06 02:28:25 +0000 2017
20913,586807,@115888 Im feeling so fucking down rn I WANT GOT7 I NEED THEM,"@586807 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /CG",1982444,1982442,Thu Nov 02 18:31:28 +0000 2017
10422,372505,"@SpotifyCares All is good now, thank you 👌","@372505 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF /RV",1070117,1070119,Sat Oct 14 23:52:55 +0000 2017
28055,725060,"@SpotifyCares Google Pixel phone, Oreo OS, and I've just reinstalled Spotify so I'll try it again now to see if that fixed it!",@725060 Sounds like a plan! We look forward to hearing back from you 🙂 /GN,2552627,2552628,Thu Nov 16 15:24:44 +0000 2017
2309,179251,hmmm. album art covers not showing. @SpotifyCares.,"@179251 Hey Dennis! What device and Spotify version are you using? Also, are you in Offline Mode or are you online using WiFi or 3/4G? /BH",265515,265514,Mon Oct 16 22:43:21 +0000 2017
7559,160530,"@SpotifyCares Wait, disregard my last tweet! Bless the lord I get a two-for-one lol, y'all are the realest of MVPs for this deal!!! Thank you so much 🙌🏾🙌🏾",@160530 No worries! Just give us a shout if you have any other questions. We're... https://t.co/zOXI69QSqg 🙂 /TB,189822,818155,Thu Sep 28 16:46:49 +0000 2017
14322,459573,@SpotifyCares can i switch my $9.99 CAD premium account to the $4.99 CAD student premium account instead ?,@459573 Hi! We've replied to your DM. We'll carry on helping you there 🙂 /BX,1463020,1463019,Sat Oct 28 17:01:25 +0000 2017
14980,473405,@SpotifyCares My fear is I'll be in the car with my kids and some uncensored rap song comes on. My playlist should be my playlist with no suggestions,"@473405 1: We understand. Not to worry, we'll pass on your feedback to the right team. For now, we'd suggest resubscribing to Premium here...",1523708,1523707,Thu Oct 19 23:47:53 +0000 2017
25677,672116,@SpotifyCares Happens with every playable song,@672116 Hmm. What operating system and Spotify version are you on? Does the same thing happen on other devices? /AY,2318636,2318639,Tue Nov 14 10:39:51 +0000 2017
11228,371220,i'm a high school student 👀that qualify? https://t.co/V8FuSYTr3L,@371220 1: You need to be currently enrolled in an accredited college or university to be eligible for the student discount.,1149143,1149144,Tue Oct 24 14:27:25 +0000 2017
27213,708214,Why is foxy shazam’s 3rd album not on @115888 🤔,"@708214 Hi there! Just to make sure we're on the same page, could you tell us the title of the album that you're looking for? We'll take a look under the hood /JM",2477819,2477818,Wed Nov 15 14:14:51 +0000 2017
26925,701360,Two updates to the @115888 @SpotifyCares iOS app since iPhone X launch and still no optimization... Beyond dissatisfied. Looks like I’ll be switching over to @115948,@701360 Hey Evan! We just replied to your DM with more info. Check it out 🙂 /BH,2446510,2446509,Wed Nov 15 01:11:12 +0000 2017
1144,147835,"@SpotifyCares @147836 Cool, thank you 😀","@147835 You're welcome! If you need us again, just shout 🙂 /K",141171,141173,Fri Nov 24 12:04:52 +0000 2017
29739,760227,@SpotifyCares also have you guys been using the app ? The shuffle problem was an old one and haven’t been resolved 🤷🏻‍♂️,@760227 Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /JS,2707011,2707010,Sun Nov 19 21:19:55 +0000 2017
5524,266497,@115888 scammer! Setelah diakses linknya harganya menjadi 49.990,"@266497 Hey there. We can help out in English via Twitter, but we also have Bahasa support via email at https://t.co/ZgU70TbP8M /JE",617445,617443,Wed Nov 22 09:39:22 +0000 2017
5655,268633,"@1390 hola, necesito ayuda con una cuenta familiar, me podéis ayudar?","@268633 @1390 Hi, we've just replied to your DMs. We'll carry on chatting there 🙂 /SY",627566,627565,Wed Oct 04 18:32:42 +0000 2017
912,141285,"@SpotifyCares is there really no workaround for this? I wouldn't mind putting some time into making this work, but Spotify just has so little use for me if this can't be done...","@141285 We're afraid this isn't possible, but we can see how that'd be handy. Your feedback has been noted. Don't worry, once you've imported your iTunes tracks, you can easily move them to playlists by following the steps at https://t.co/a38Mc2DlCx /WP",113833,113836,Fri Nov 24 11:42:10 +0000 2017
14478,462673,Thanks. Try harder plz😉 https://t.co/Kf9KSF50hJ,"@462673 You're welcome. Thanks for sharing your feedback, we'll pass it on to the relevant folks /SY",1477056,1477055,Thu Nov 02 22:44:32 +0000 2017
26136,682730,"@SpotifyCares Suddenly I lost all my Playlists, saved albums and songs etc. I don't know if I my account have been compromised. I did reset my password and logged out of all devices. Can you bring back my library?",@682730 Hey Benjamin! We've already replied to your DM. Check your inbox to find our response /CH,2364796,2364795,Mon Nov 13 22:09:17 +0000 2017
11656,124014,@SpotifyCares Yeh I know and use this but I often miss a new release because it isn’t within one of these playlists.,@124014 2: pass on your suggestion /AR,1189531,1189533,Wed Oct 25 06:46:34 +0000 2017
32083,806948,"@117153 Back up in Canada - nice one, @117153","@806948 Hey Mike, that's awesome! If you need us again, just... https://t.co/AUc7DGJpgF 💚 /GN",500975,2915205,Tue Nov 28 21:38:53 +0000 2017
11289,392154,Yo wtf @115888 why y'all take my favorite song off your damn app?! I ain't paying $5 for nothing..... disappointing.,"@392154 Hey Matt, help's here! Can you give us more info about what's happening? We'll see what we can do /KL",1156903,1156901,Tue Oct 24 14:37:37 +0000 2017
13515,436711,"Hoi @131098 
Ik wil een liedje zoeken en afspelen. Waar moet ik klikken? https://t.co/M50Uz73XiU","@436711 Hey Harald! We can help out in English via Twitter, but we also have Dutch support through email at https://t.co/ZgU70TbP8M /JP",1358437,1358435,Fri Oct 27 19:15:52 +0000 2017
14059,451660,"@SpotifyCares like david bowie type? 80s rock? the clash, reo speedwagon, the romantics, starship, the psychedelic furs, etc.",@451660 Great choice! Can you check this one out: https://t.co/QkxBtqa0an? 😁 /NS,1427777,1427775,Thu Nov 16 05:35:36 +0000 2017
5686,269797,@115888 do you not look out for loyal customers too? how is this fair when I pay £9.99 a month and have done for years!?,"@269797 Hi Daisy! Sorry you feel that way. Don't worry, we'll pass your feedback on to the right folks. Hopefully you can enjoy a similar offer in the future. For now, check out other deals available for you here: https://t.co/WcBQzucFjB. If you have any questions, let us know /MC",620353,632015,Wed Nov 22 11:52:14 +0000 2017
18836,554674,when am I gonna be able to get @115940 live with my @SpotifyCares student account I'm sick of adds every 2 minutes,"@554674 1: Hey there! You’ll have free access to Hulu’s Limited Commercials plan, which includes unlimited streaming of exclusive series, hit...",1853726,1853727,Thu Oct 19 04:30:25 +0000 2017
17647,537195,"@SpotifyCares The webplayer just continues to tell me ""Oops! Something went wrong, please try again"" when I try to log in. Please help!",@537195 Hey Lynnette! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes /KL,1788333,1788332,Thu Oct 12 15:56:51 +0000 2017
23452,251308,"@SpotifyCares @639498 Is @115888 and @SpotifyCares really that unaware that people want to see Spotify optimized on the flagship Apple phone?  I'd hope everyone from developers, designers, and PMs aren't that out of touch.  If so there's a huge breakdown in your process...like astronomically huge.","@251308 Hey there! We're afraid we don't have any info to share about this right now, but we'll let the relevant folks know you'd like to see it /SY",2183140,2183142,Thu Nov 09 18:22:03 +0000 2017
28486,560323,@115888 how come Rodney Atkins song if you’re going through hell isn’t on Spotify anymore???,@560323 Hey Ashley! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon. We have more info here: https://t.co/0i8GpimuDa /LO,2586529,2586528,Fri Nov 17 00:17:52 +0000 2017
32812,815011,Tell me why Boyz in Luv by BTS is in the best of 2017: Kpop playlist @115888 do y’all even what year that came out in????,"@815011 Hey Leah! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your feedback /SY",2951504,2951503,Wed Nov 29 17:08:13 +0000 2017
10869,343853,@SpotifyCares Sure! Will do :),"@343853 Hey Erica! We just sent you a reply to your DM, so we'll continue assisting you there /TF",1105781,1105780,Tue Oct 24 00:27:12 +0000 2017
28602,735368,"@SpotifyCares iPhone 7+, iOS 11.1.1 ... I already swiped to close https://t.co/61po4jfisE","@735368 Thanks for the info. Just to clarify, are you still having the issue? We'll be right here for your reply /MT",2597229,2597228,Fri Nov 17 04:30:37 +0000 2017
20291,577953,@SpotifyCares i have some q's is there anyway I can only listen to the music I save? Or do I have to go premium ? 🙏🏼,"@577953 1: Just to check, are you getting Suggested Tracks? They part of our of Free service on mobile, but you can reduce them by adding...",1944065,1944064,Mon Oct 30 03:41:45 +0000 2017
1110,146176,So is the new @146177 album going to be dropping on @115888 any second or naaaw??,"@146176 Hi Cory! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa. Hope this info helps /GK",133939,133938,Fri Nov 24 06:19:20 +0000 2017
32233,807639,@116130 is down 😫,@807639 Hey Joe! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917859,2917858,Tue Nov 28 21:06:41 +0000 2017
313,125918,Look I love you &amp; all but also get your shit together and stop undownloading all my songs @115888 this $10 ain’t a joke,"@125918 1: Hey, we're sorry to hear that. We'd suggest checking out the steps under “Downloads unexpectedly removed” at...",44681,44682,Wed Nov 01 16:03:19 +0000 2017
32815,815013,there needs to be a @115888 setting to skip spoken word intros to songs. no one listens to ‘da booty’ for the riddle!,"@815013 Hey Meg! Don't worry, we'll pass on your suggestion to the right folks. For anything else, we're just a tweet away /JP",2951510,2951509,Wed Nov 29 17:05:52 +0000 2017
4795,246120,Spotify been blessing me all year @SpotifyCares @125633. Can’t wait to c what da future holds 💯🙏🏽🤘🏾🙌🏽,@246120 💚,543136,543135,Sat Dec 02 16:15:23 +0000 2017
8363,327491,I wish there was a way @115888 would separate new albums vs. new singles,@327491 Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /DF,873993,873992,Fri Oct 20 17:55:02 +0000 2017
16890,523123,@115888 I think your app might be a little confused https://t.co/9sdm6QWkkb,@523123 Hi there! Everything looks good on our end. Does logging out &gt; restarting your device &gt; logging back in help? Keep us posted /NH,1731391,1731390,Thu Nov 30 19:28:56 +0000 2017
23362,638035,"@SpotifyCares hi please respond to my DM as soon as you can, thanks x",@638035 Hey there! We've just sent a DM your way. Let's carry on chatting there /PL,2176752,2176751,Thu Oct 19 11:21:38 +0000 2017
19005,556111,@115888 are DW playlists now only updated every other week? :(,@556111 Hey Corinna! Your Discover Weekly should update every Monday. Does logging out &gt; restarting the device &gt; logging back in help? /KL,1860280,1860278,Thu Oct 19 15:48:57 +0000 2017
1685,160067,Yo @SpotifyCares the volume on Spotify on my iPhone is outputting at a lower level than it should be. Help plz,"@160067 Hey! Can you give us a bit more info on what's happening? What iPhone, iOS, and Spotify version are you using? We'll do our best to help /CB",187791,187789,Wed Oct 04 11:28:21 +0000 2017
22207,612462,@115888 give me better daily mixes pls,"@612462 Hi Chloe! Don't worry. Daily Mix evolves over time with your listening, but a particular mix shuffles a fresh batch of tracks each day /MG",2070944,2070943,Mon Oct 09 01:05:44 +0000 2017
14972,473198,@SpotifyCares Thank you also,@473198 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /BM,1522812,1522811,Fri Nov 03 20:41:42 +0000 2017
19526,565174,@115888 needs to add the full Lil Wayne F.W.A (free weezy album).. it would be greatly appreciated..,"@565174 Hi Seth! We’d love to have all of Lil Wayne's stuff available to you, but we have some info about content here: https://t.co/0i8GpimuDa /LP",1896180,1896179,Tue Oct 24 12:40:31 +0000 2017
2154,174039,@SpotifyCares hi! I've had a problem with my Spotify for over a month now. The app for my phone keeps telling me I'm offline. Please help me,"@174039 Hey there! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest.",244333,244330,Thu Oct 05 14:44:57 +0000 2017
3397,205954,Can't a brother listen to original Biggie songs in peace? What are all these nonsense remixes on @115888,@205954 Hey there! Can you tell us more about what's happening exactly? We'll see what we can suggest /NS,379058,379056,Mon Oct 09 05:55:19 +0000 2017
8519,189768,"@SpotifyCares whenever I'm out, away from my home, basically every song either doesn't play at all or does this https://t.co/mp9unvBNvn","@189768 Hey Cooper! What device, iOS and Spotify version is this happening on? We'll look into this /SY",885040,885038,Fri Oct 20 22:24:36 +0000 2017
32745,813509,@SpotifyCares I️ would use Spotify for podcasts if you guys had ign Game Scoop! And podcast Beyond!,@813509 Hey Jake. We’re working hard with rights holders to get more of the best content on the service. Stay tuned! /WP,2944920,2944919,Wed Nov 29 14:54:01 +0000 2017
18830,554648,@115888 can u tell me why when my phone dies it logs me out of spotify &amp; all my songs have to redownload? Currently downloading 1000 songs https://t.co/vXop1Z5Dsm,"@554648 1: Hey there! We're afraid your Spotiy cache is cleared whenever your phone dies. Especially for iOS devices, this is a way for the...",1853618,1853617,Thu Oct 19 02:46:59 +0000 2017
22903,406777,Still waiting for this on @115888 🙄🙄🙄🙄🙄 @51706 https://t.co/eZvfh8rDaS,"@406777 Hey Mark! We’d love to have all the world's music available, but we have some info about Spotify content here: https://t.co/0i8GpimuDa /JE",2136543,2136542,Wed Nov 08 20:35:04 +0000 2017
1521,156948,@115888 @SpotifyCares how about a promo for the people who have been loyal customers for years? Can’t throw us the next 3 months for $3?,"@156948 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /RB",115280,174619,Fri Nov 24 22:49:58 +0000 2017
8711,334049,@115888 @SpotifyCares what do I have to do to make u bring back the preview feature it was somethin that set u apart from other apps💔,@334049 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /BH,901635,901633,Fri Oct 20 23:46:45 +0000 2017
18860,554926,"@SpotifyCares I switched to an Android recently, and everytime I use the app in tje background/another app it crashes! #helpme",@554926 Hey there! Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /NS,1854857,1854855,Thu Oct 19 05:50:56 +0000 2017
28262,729387,@115888 @6860 LMK WHY I COULDNT FIND THE TAKE CARE ALBUM THIS MORNING PLS AND THANK U,@729387 Hey there! We're happy to say that the album is back for you to enjoy: https://t.co/vzWbxC013c. Rock on 🤘 /JI,2572193,2572192,Thu Nov 16 17:49:40 +0000 2017
10154,366774,@115888 why is Beyoncé's Lemonade album still not on Spotify? 🤧,"@366774 Hey there! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi4cJu2 /PX",1043552,1043551,Wed Nov 15 16:37:29 +0000 2017
10312,348832,"@SpotifyCares Thanks, that works!","@348832 You're welcome! If you need us again, you know where to find us. Keep on rocking and https://t.co/mJs5KObHO4 🎶 /RC",1061643,1061642,Mon Oct 23 10:23:19 +0000 2017
5385,262210,Just removed @115888 from all my devices for sending ads as notifications. FU @115888 for misusing notifications for that purpose.,"@262210 Hey there! Sorry to hear you feel that way. If you don't mind, we'd like to help you out. Can you let us know which notifications you're referring to? We'll see what we can suggest /PB",599472,599471,Sun Dec 03 12:01:26 +0000 2017
31014,787071,"@SpotifyCares Hi, wondering if you can tell me why all my downloaded albums and playlists stop being available offline when I haven't listened for awhile? Thanks.","@787071 Hey, sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this. Let us know if there's anything else we can help with /AY",2825217,2825216,Sun Nov 26 23:24:06 +0000 2017
27802,720290,@115888 I already have premum. Pls stop advertising to me. Thank.,@720290 Hi! Are you hearing ads or seeing a banner? A screenshot from the app would be very helpful /SC,2530280,2530279,Mon Oct 30 08:39:50 +0000 2017
26084,682335,Still patiently waiting for Lemonade to be on Spotify 🙃 @SpotifyCares,"@682335 Hey Brayden, we understand! We're still working on it and hope to have it available soon. If you need anything else, just shout /JX",2363263,2363262,Mon Nov 13 21:20:56 +0000 2017
32284,807676,@SpotifyCares I can’t do anything but playlists. Home and search and recent artists all give this screen. Tried reinstalling. Any advice? https://t.co/vatemitPC0,"@807676 Hey there! We had a little hiccup backstage, but it should be working now. We're here if you need us /FR",2917969,2917968,Tue Nov 28 21:00:45 +0000 2017
21228,593725,@125633 thanks for following back. I'm verified on Facebook and Spotify can you help me get twitter verified ? Put in a word,@593725 Hey there! We aren't able to verify Twitter accounts. We'd suggest reaching out to Twitter for more info on their verification process /BB,2007804,2007803,Fri Nov 03 19:18:31 +0000 2017
2345,180736,@SpotifyCares hello fam! I just got a new iwatch 3. And I was wondering if you all will be having a new app come out for it to stream soon?,"@180736 Hi Brandon! We're afraid we don't have any info on this right now. For now, be sure to show your support here: https://t.co/SEK4E4gi22 /LP",271313,271312,Thu Oct 05 20:00:54 +0000 2017
4255,228817,"@SpotifyCares Hi, i have a problem. My roommate can't enjoy my Spotify family account. I invited her, but the system say there is a error and doesn't explain what error is. What can I do?",@228817 Hey! We've responded to your DM. Let's continue the conversation there /DN,478968,478967,Fri Dec 01 10:36:26 +0000 2017
2389,181536,@SpotifyCares Would tweet you if I didn't try that,@181536 Alright. Can you send us a screenshot showing Spotify's battery consumption on your device? /RH,274295,274296,Fri Oct 06 05:45:38 +0000 2017
15138,477385,Pretty please!!~~~ @115888 https://t.co/XJ76c4l2yn,"@477385 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /MG",1540296,1540295,Tue Oct 17 02:01:18 +0000 2017
3354,205425,@SpotifyCares @SpotifyCares I never stated how I feel. That response proves you don't read your customers responses.,"@205425 We assure you we read your comments. We'll pass them onto the right team. In the meantime, let us know if you have other questions /DV",376895,376896,Mon Oct 09 14:45:58 +0000 2017
26060,681686,"@SpotifyCares Just got it today, looks slick!",@681686 Nice! We're glad it's working now. Now let's... https://t.co/flUnoJ2P8u 🎉 /NY,2360619,2360621,Fri Nov 17 12:53:53 +0000 2017
24870,664150,I missed my 3rd year anniversary of paying for @115888 in August 😞 Could have had a party 😜 &amp; by party I mean just lazying it up in my room https://t.co/ds6GYflWMF,@664150 Hi! We've just sent a DM your way. Let's carry on chatting there /MG,2285546,2285545,Sun Oct 29 03:50:48 +0000 2017
29729,760223,"@SpotifyCares hey, moving to uk from canada, cancelling my b.a here and would like to know best way to keep my spotify before transfering payment to uk b.a? Or do i need to cancel my membership? Help!",@760223 Hi Jess! We've just sent you a bit more info over DM. We'll carry on helping out there /DD,2706989,2706988,Sun Nov 19 20:45:55 +0000 2017
197,124010,"@SpotifyCares Galaxy S7 Edge
Android 7.0
Spotify 8.4.25.771",@124010 Thanks! Can you try the steps here for us: https://t.co/EqisDMwZAT? They should help with this /CY,36726,36725,Wed Nov 01 11:35:09 +0000 2017
14907,472174,@SpotifyCares What is an incognito window? I'm actually trying to get into my account details. I have just joined premium family. The only account details I can see say subscription premium and there are no drop down menus or anything clickable.,"@472174 1: An incognito window is where you can browse privately without getting any logs of your history. In this case, can you...",1517952,1517955,Fri Nov 03 20:31:05 +0000 2017
29791,760979,@SpotifyCares Hey we actually figured it out! Thank you though. Premium subscription account cancellation didn’t go through on one account. Thanks though,@760979 No worries! Feel free to get back in touch if there's anything else we can help with /JL,2710063,2710062,Mon Nov 20 01:52:04 +0000 2017
1913,167191,@115888 Pre-made playlists that have horrible songs on them but really good songs too ya know?,@167191 Hey! We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks /RH,215431,215430,Thu Oct 05 00:52:29 +0000 2017
9634,300616,@SpotifyCares It’s ok I managed to get it to work. Thanks tho!,@300616 No worries! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /RS,991825,991824,Sun Oct 22 13:33:29 +0000 2017
25232,667063,@SpotifyCares But you have G-Wagon and not So High woooowww,@667063 We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF,2297924,2297926,Sun Oct 29 16:47:32 +0000 2017
11389,393464,@SpotifyCares @393463 What's this about 60 days free? How can i redeem this?,"@393464 Hi Zac! If you transferred from Groove Music Pass and is a new Spotify subscriber, you can redeem this offer. Hope this clears things up /PK",1162286,1162288,Mon Nov 13 15:08:47 +0000 2017
30877,784818,@115888 9 kr!!!  Det låter som om era utbetalningar till upphovsmännen kommer bli riktigt feta denna jul.,"@784818 Hi there! We can help you out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M /AK",152218,2815048,Mon Nov 27 00:02:00 +0000 2017
4169,226307,@115888 put @214907’s new single Tell Me You Love On on today top hits playlist,"@226307 Hi Alex! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /CE",467621,467620,Fri Dec 01 04:14:34 +0000 2017
9021,339892,@SpotifyCares Free,@339892 1: Thanks for the info. This is part of our Free service. We have more info here: https://t.co/Uv9kyGcsCc. To reduce the number...,926716,926718,Sat Oct 21 14:44:38 +0000 2017
4901,249703,@116130 I have upgraded to premium however am not able to skip songs? Surely this is a feature of premium...?! #complaint,@249703 Hi Sophie! Could you send us your account's username or email address via DM? We'll take a look backstage /LP https://t.co/ldFdZRiNAt,555492,555491,Sat Dec 02 09:18:47 +0000 2017
31214,792827,Hey @115888 pls bring back the touch preview feature. It was the best feature you had ☹️,@792827 Hey Princess! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /SJ,2851456,2851455,Mon Nov 27 14:15:43 +0000 2017
11869,403742,"@SpotifyCares on PS3, your ads seem to also skip songs","@403742 2: Once closed, reopen the app. Let us know if that makes any difference /RC",1208475,1208473,Wed Oct 25 09:19:55 +0000 2017
19528,565214,@115888 can you please put ‘Right where you want me’ Jesse McCartney on?!!,"@565214 Hey Chloe! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /MX",1896330,1896329,Tue Oct 24 12:39:55 +0000 2017
2477,183895,@SpotifyCares hi can you kindly help me out with my account? I just dmed you,@183895 Hey! We've just replied to your DM. Let's carry on chatting there /JO,284972,284971,Fri Oct 06 13:19:34 +0000 2017
4979,251260,@SpotifyCares how to cancel Premium account to join Premium Family,"@251260 Hi Vicki, sorry for the delay! You can cancel your Premium for Family plan anytime. Just follow the steps at https://t.co/pApw1XiBDY. We'll be here if you have other questions 👍 /RR",560971,560970,Sat Dec 02 12:41:17 +0000 2017
1816,164070,Hey @115888 @SpotifyCares add this functionality. People want it. Thanks. https://t.co/d5ci8k2Q0J,"@164070 Hey there, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /RV",203135,203134,Wed Oct 04 18:45:49 +0000 2017
18886,555084,@555076 @SpotifyCares Classical metadata... I dream about it,@555084 Hi Ellie! You can view the entire title of a track when it's being played on the Now Playing bar and Now Playing screen. Hope this helps /MU,1855596,1855624,Thu Oct 19 08:48:09 +0000 2017
2765,190995,"@SpotifyCares Yes, I did. After the ad, the person says that I have 30 minutes of ad free music.",@190995 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /RB,314127,314128,Sat Oct 07 06:05:46 +0000 2017
12806,418949,@SpotifyCares Amazing! Is it possible to transfer my favourite songs from Deezer to Spotify???,@418949 You can find useful info on migrating your Deezer playlists here: https://t.co/b8g5LSSFCQ 🙂/KL,1277334,1277333,Thu Oct 26 15:24:32 +0000 2017
16597,242333,@SpotifyCares It worked 🤗,@242333 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NQ,1701514,1701515,Wed Nov 08 03:49:19 +0000 2017
15812,496122,@SpotifyCares No error message. The app would freeze and when shut off and reopened I’d be logged out. Upon logging in every downloaded song is gone,"@496122 Got it. Can you let us know when did this start happening? Also, does this only happen when connected to your car stereo via Bluetooth? /KM",1618065,1618067,Sun Nov 05 14:44:51 +0000 2017
14106,452327,@SpotifyCares Nothing to do w/ my account specifically. Same for my friends. Whoever went for Spotify Premium had a 7d trial only. (Germany),"@452327 Thanks. The 7-day trial is like a giveaway and is usually offered. After that, you guys should still be eligible for the 30-day trial /GK",1431104,1431106,Thu Nov 02 08:05:09 +0000 2017
19176,558306,@SpotifyCares sure thing! Spotify version 1.0.65.320.gac7a8e02 | macOS Sierra 10.12.6. Keep up the good work! Super &lt;3 @115888,"@558306 Awesome, thanks for your kind words!  Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TB",1869189,1869191,Thu Oct 19 21:58:59 +0000 2017
27316,709751,With every upgrade the @115888 app gets more and more buggy. I pay monthly for this? I should switch,"@709751 Hey, that's not cool! Can you tell us what's happening exactly? We also need to know the device, operating system, and Spotify version you're rocking. We'll see what we can do to help /JM",2484425,2484424,Wed Nov 15 15:20:22 +0000 2017
21222,593385,@115888 please put the album (Oracle by kittie). What happened to it?? #Kittie https://t.co/4RN3DHSjrv,@593385 Hey! We’ll have it available to you as soon as it’s available to us. There's more info about content here: https://t.co/0i8GpimuDa /MU,2006672,2006671,Sat Nov 04 10:02:06 +0000 2017
29728,396174,@SpotifyCares Thanks. I understand the inherent idea of trying to match files to existing catalogue—it improves offline capability and it provides play data. But it’s 100% wrong when I have conflicting ID3 tags on my files.,"@396174 We understand. Not to worry, we'll also give our devs a nudge on this /MT",2706985,2706987,Mon Nov 20 01:33:52 +0000 2017
586,131854,"@SpotifyCares I'll gladly translate it: @115888, please start developing for Linux again...","@131854 We don't offer official support for the version of the app for Linux, but here's how to install it: https://t.co/eXsWnXSQiQ /MA",70684,70683,Thu Nov 30 09:42:38 +0000 2017
31293,794162,"@SpotifyCares I'm trying to update my premium payment and I just get this loading page, what's the story? https://t.co/7fWaTU6dL6",@794162 Hi Graham! Could you try updating your payment info at https://t.co/Q1zNbUXR4q on a desktop or laptop computer? Let us know how it plays out /NJ,2857442,2857440,Mon Nov 27 16:36:15 +0000 2017
1589,159390,@SpotifyCares I know but I like to know what's a newly released ALBUM as opposed to just newly released singles.,"@159390 We'll double check things. When you head to Browse, are you seeing a New Releases tab? Here you'll see Spotify's latest albums &amp; singles /J",184361,184363,Sat Nov 11 17:08:17 +0000 2017
13875,446338,"@115888 I'm trying to find the album's 
Cast : Magic Hour
Blondie: No Exit 
Can you help
Ryan","@446338 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DF",1403675,1403674,Sun Nov 12 17:07:23 +0000 2017
